age,gender,point,events
9,F,14,"[{'Freestyle': [{'distance': 50, 'time': '00:34,50'}, {'distance': 100, 'time': '01:17,28'}, {'distance': 200, 'time': '02:49,77'}, {'distance': 400, 'time': '05:57,00'}, {'distance': 800, 'time': '12:16,70'}, {'distance': 1500, 'time': '23:51,00'}], 'Breaststroke': [{'distance': 50, 'time': '00:45,16'}, {'distance': 100, 'time': '01:39,40'}, {'distance': 200, 'time': '03:33,66'}], 'Butterfly': [{'distance': 50, 'time': '00:38,77'}, {'distance': 100, 'time': '01:33,40'}, {'distance': 200, 'time': '03:35,40'}], 'Backstroke': [{'distance': 50, 'time': '00:40,17'}, {'distance': 100, 'time': '01:28,36'}, {'distance': 200, 'time': '03:09,13'}], 'Medley': [{'distance': 200, 'time': '03:12,53'}, {'distance': 400, 'time': '07:01,68'}]}]"
9,F,13,"[{'Freestyle': [{'distance': 50, 'time': '00:34,99'}, {'distance': 100, 'time': '01:18,38'}, {'distance': 200, 'time': '02:52,17'}, {'distance': 400, 'time': '06:02,05'}, {'distance': 800, 'time': '12:27,12'}, {'distance': 1500, 'time': '24:11,25'}], 'Breaststroke': [{'distance': 50, 'time': '00:45,80'}, {'distance': 100, 'time': '01:40,80'}, {'distance': 200, 'time': '03:36,69'}], 'Butterfly': [{'distance': 50, 'time': '00:39,32'}, {'distance': 100, 'time': '01:34,72'}, {'distance': 200, 'time': '03:38,45'}], 'Backstroke': [{'distance': 50, 'time': '00:40,74'}, {'distance': 100, 'time': '01:29,61'}, {'distance': 200, 'time': '03:11,80'}], 'Medley': [{'distance': 200, 'time': '03:15,25'}, {'distance': 400, 'time': '07:07,65'}]}]"
9,F,12,"[{'Freestyle': [{'distance': 50, 'time': '00:35,48'}, {'distance': 100, 'time': '01:19,47'}, {'distance': 200, 'time': '02:54,57'}, {'distance': 400, 'time': '06:07,10'}, {'distance': 800, 'time': '12:37,55'}, {'distance': 1500, 'time': '24:31,50'}], 'Breaststroke': [{'distance': 50, 'time': '00:46,43'}, {'distance': 100, 'time': '01:42,21'}, {'distance': 200, 'time': '03:39,71'}], 'Butterfly': [{'distance': 50, 'time': '00:39,87'}, {'distance': 100, 'time': '01:36,04'}, {'distance': 200, 'time': '03:41,50'}], 'Backstroke': [{'distance': 50, 'time': '00:41,31'}, {'distance': 100, 'time': '01:30,86'}, {'distance': 200, 'time': '03:14,48'}], 'Medley': [{'distance': 200, 'time': '03:17,98'}, {'distance': 400, 'time': '07:13,61'}]}]"
9,F,11,"[{'Freestyle': [{'distance': 50, 'time': '00:35,97'}, {'distance': 100, 'time': '01:20,57'}, {'distance': 200, 'time': '02:56,98'}, {'distance': 400, 'time': '06:12,15'}, {'distance': 800, 'time': '12:47,98'}, {'distance': 1500, 'time': '24:51,75'}], 'Breaststroke': [{'distance': 50, 'time': '00:47,07'}, {'distance': 100, 'time': '01:43,62'}, {'distance': 200, 'time': '03:42,73'}], 'Butterfly': [{'distance': 50, 'time': '00:40,42'}, {'distance': 100, 'time': '01:37,36'}, {'distance': 200, 'time': '03:44,55'}], 'Backstroke': [{'distance': 50, 'time': '00:41,88'}, {'distance': 100, 'time': '01:32,11'}, {'distance': 200, 'time': '03:17,15'}], 'Medley': [{'distance': 200, 'time': '03:20,70'}, {'distance': 400, 'time': '07:19,58'}]}]"
9,F,10,"[{'Freestyle': [{'distance': 50, 'time': '00:36,46'}, {'distance': 100, 'time': '01:21,66'}, {'distance': 200, 'time': '02:59,38'}, {'distance': 400, 'time': '06:17,20'}, {'distance': 800, 'time': '12:58,40'}, {'distance': 1500, 'time': '25:12,00'}], 'Breaststroke': [{'distance': 50, 'time': '00:47,71'}, {'distance': 100, 'time': '01:45,02'}, {'distance': 200, 'time': '03:45,76'}], 'Butterfly': [{'distance': 50, 'time': '00:40,97'}, {'distance': 100, 'time': '01:38,68'}, {'distance': 200, 'time': '03:47,60'}], 'Backstroke': [{'distance': 50, 'time': '00:42,45'}, {'distance': 100, 'time': '01:33,36'}, {'distance': 200, 'time': '03:19,83'}], 'Medley': [{'distance': 200, 'time': '03:23,43'}, {'distance': 400, 'time': '07:25,55'}]}]"
9,F,9,"[{'Freestyle': [{'distance': 50, 'time': '00:36,94'}, {'distance': 100, 'time': '01:22,75'}, {'distance': 200, 'time': '03:01,78'}, {'distance': 400, 'time': '06:22,26'}, {'distance': 800, 'time': '13:08,83'}, {'distance': 1500, 'time': '25:32,25'}], 'Breaststroke': [{'distance': 50, 'time': '00:48,35'}, {'distance': 100, 'time': '01:46,43'}, {'distance': 200, 'time': '03:48,78'}], 'Butterfly': [{'distance': 50, 'time': '00:41,52'}, {'distance': 100, 'time': '01:40,00'}, {'distance': 200, 'time': '03:50,64'}], 'Backstroke': [{'distance': 50, 'time': '00:43,02'}, {'distance': 100, 'time': '01:34,61'}, {'distance': 200, 'time': '03:22,51'}], 'Medley': [{'distance': 200, 'time': '03:26,15'}, {'distance': 400, 'time': '07:31,51'}]}]"
9,F,8,"[{'Freestyle': [{'distance': 50, 'time': '00:37,43'}, {'distance': 100, 'time': '01:23,85'}, {'distance': 200, 'time': '03:04,18'}, {'distance': 400, 'time': '06:27,31'}, {'distance': 800, 'time': '13:19,25'}, {'distance': 1500, 'time': '25:52,50'}], 'Breaststroke': [{'distance': 50, 'time': '00:48,99'}, {'distance': 100, 'time': '01:47,84'}, {'distance': 200, 'time': '03:51,81'}], 'Butterfly': [{'distance': 50, 'time': '00:42,07'}, {'distance': 100, 'time': '01:41,33'}, {'distance': 200, 'time': '03:53,69'}], 'Backstroke': [{'distance': 50, 'time': '00:43,58'}, {'distance': 100, 'time': '01:35,86'}, {'distance': 200, 'time': '03:25,18'}], 'Medley': [{'distance': 200, 'time': '03:28,87'}, {'distance': 400, 'time': '07:37,48'}]}]"
9,F,7,"[{'Freestyle': [{'distance': 50, 'time': '00:37,92'}, {'distance': 100, 'time': '01:24,94'}, {'distance': 200, 'time': '03:06,59'}, {'distance': 400, 'time': '06:32,36'}, {'distance': 800, 'time': '13:29,68'}, {'distance': 1500, 'time': '26:12,75'}], 'Breaststroke': [{'distance': 50, 'time': '00:49,63'}, {'distance': 100, 'time': '01:49,24'}, {'distance': 200, 'time': '03:54,83'}], 'Butterfly': [{'distance': 50, 'time': '00:42,62'}, {'distance': 100, 'time': '01:42,65'}, {'distance': 200, 'time': '03:56,74'}], 'Backstroke': [{'distance': 50, 'time': '00:44,15'}, {'distance': 100, 'time': '01:37,11'}, {'distance': 200, 'time': '03:27,86'}], 'Medley': [{'distance': 200, 'time': '03:31,60'}, {'distance': 400, 'time': '07:43,45'}]}]"
9,F,6,"[{'Freestyle': [{'distance': 50, 'time': '00:38,41'}, {'distance': 100, 'time': '01:26,03'}, {'distance': 200, 'time': '03:08,99'}, {'distance': 400, 'time': '06:37,41'}, {'distance': 800, 'time': '13:40,10'}, {'distance': 1500, 'time': '26:33,00'}], 'Breaststroke': [{'distance': 50, 'time': '00:50,27'}, {'distance': 100, 'time': '01:50,65'}, {'distance': 200, 'time': '03:57,85'}], 'Butterfly': [{'distance': 50, 'time': '00:43,16'}, {'distance': 100, 'time': '01:43,97'}, {'distance': 200, 'time': '03:59,79'}], 'Backstroke': [{'distance': 50, 'time': '00:44,72'}, {'distance': 100, 'time': '01:38,36'}, {'distance': 200, 'time': '03:30,54'}], 'Medley': [{'distance': 200, 'time': '03:34,32'}, {'distance': 400, 'time': '07:49,42'}]}]"
9,F,5,"[{'Freestyle': [{'distance': 50, 'time': '00:38,90'}, {'distance': 100, 'time': '01:27,13'}, {'distance': 200, 'time': '03:11,39'}, {'distance': 400, 'time': '06:42,46'}, {'distance': 800, 'time': '13:50,53'}, {'distance': 1500, 'time': '26:53,25'}], 'Breaststroke': [{'distance': 50, 'time': '00:50,91'}, {'distance': 100, 'time': '01:52,06'}, {'distance': 200, 'time': '04:00,88'}], 'Butterfly': [{'distance': 50, 'time': '00:43,71'}, {'distance': 100, 'time': '01:45,29'}, {'distance': 200, 'time': '04:02,84'}], 'Backstroke': [{'distance': 50, 'time': '00:45,29'}, {'distance': 100, 'time': '01:39,62'}, {'distance': 200, 'time': '03:33,21'}], 'Medley': [{'distance': 200, 'time': '03:37,05'}, {'distance': 400, 'time': '07:55,38'}]}]"
9,F,4,"[{'Freestyle': [{'distance': 50, 'time': '00:39,39'}, {'distance': 100, 'time': '01:28,22'}, {'distance': 200, 'time': '03:13,79'}, {'distance': 400, 'time': '06:47,52'}, {'distance': 800, 'time': '14:00,95'}, {'distance': 1500, 'time': '27:13,50'}], 'Breaststroke': [{'distance': 50, 'time': '00:51,55'}, {'distance': 100, 'time': '01:53,46'}, {'distance': 200, 'time': '04:03,90'}], 'Butterfly': [{'distance': 50, 'time': '00:44,26'}, {'distance': 100, 'time': '01:46,61'}, {'distance': 200, 'time': '04:05,88'}], 'Backstroke': [{'distance': 50, 'time': '00:45,86'}, {'distance': 100, 'time': '01:40,87'}, {'distance': 200, 'time': '03:35,89'}], 'Medley': [{'distance': 200, 'time': '03:39,77'}, {'distance': 400, 'time': '08:01,35'}]}]"
9,F,3,"[{'Freestyle': [{'distance': 50, 'time': '00:39,87'}, {'distance': 100, 'time': '01:29,31'}, {'distance': 200, 'time': '03:16,20'}, {'distance': 400, 'time': '06:52,57'}, {'distance': 800, 'time': '14:11,38'}, {'distance': 1500, 'time': '27:33,75'}], 'Breaststroke': [{'distance': 50, 'time': '00:52,19'}, {'distance': 100, 'time': '01:54,87'}, {'distance': 200, 'time': '04:06,92'}], 'Butterfly': [{'distance': 50, 'time': '00:44,81'}, {'distance': 100, 'time': '01:47,93'}, {'distance': 200, 'time': '04:08,93'}], 'Backstroke': [{'distance': 50, 'time': '00:46,43'}, {'distance': 100, 'time': '01:42,12'}, {'distance': 200, 'time': '03:38,56'}], 'Medley': [{'distance': 200, 'time': '03:42,50'}, {'distance': 400, 'time': '08:07,32'}]}]"
9,F,2,"[{'Freestyle': [{'distance': 50, 'time': '00:40,36'}, {'distance': 100, 'time': '01:30,41'}, {'distance': 200, 'time': '03:18,60'}, {'distance': 400, 'time': '06:57,62'}, {'distance': 800, 'time': '14:21,80'}, {'distance': 1500, 'time': '27:54,00'}], 'Breaststroke': [{'distance': 50, 'time': '00:52,82'}, {'distance': 100, 'time': '01:56,27'}, {'distance': 200, 'time': '04:09,95'}], 'Butterfly': [{'distance': 50, 'time': '00:45,36'}, {'distance': 100, 'time': '01:49,26'}, {'distance': 200, 'time': '04:11,98'}], 'Backstroke': [{'distance': 50, 'time': '00:47,00'}, {'distance': 100, 'time': '01:43,37'}, {'distance': 200, 'time': '03:41,24'}], 'Medley': [{'distance': 200, 'time': '03:45,22'}, {'distance': 400, 'time': '08:13,28'}]}]"
9,F,1,"[{'Freestyle': [{'distance': 50, 'time': '00:40,85'}, {'distance': 100, 'time': '01:31,50'}, {'distance': 200, 'time': '03:21,00'}, {'distance': 400, 'time': '07:02,67'}, {'distance': 800, 'time': '14:32,22'}, {'distance': 1500, 'time': '28:14,25'}], 'Breaststroke': [{'distance': 50, 'time': '00:53,46'}, {'distance': 100, 'time': '01:57,68'}, {'distance': 200, 'time': '04:12,97'}], 'Butterfly': [{'distance': 50, 'time': '00:45,91'}, {'distance': 100, 'time': '01:50,58'}, {'distance': 200, 'time': '04:15,03'}], 'Backstroke': [{'distance': 50, 'time': '00:47,56'}, {'distance': 100, 'time': '01:44,62'}, {'distance': 200, 'time': '03:43,92'}], 'Medley': [{'distance': 200, 'time': '03:47,95'}, {'distance': 400, 'time': '08:19,25'}]}]"
10,F,20,"[{'Freestyle': [{'distance': 50, 'time': '00:29,54'}, {'distance': 100, 'time': '01:05,78'}, {'distance': 200, 'time': '02:23,22'}, {'distance': 400, 'time': '05:01,41'}, {'distance': 800, 'time': '10:26,78'}, {'distance': 1500, 'time': '20:02,80'}], 'Breaststroke': [{'distance': 50, 'time': '00:37,44'}, {'distance': 100, 'time': '01:22,21'}, {'distance': 200, 'time': '02:57,00'}], 'Butterfly': [{'distance': 50, 'time': '00:31,98'}, {'distance': 100, 'time': '01:13,13'}, {'distance': 200, 'time': '02:50,57'}], 'Backstroke': [{'distance': 50, 'time': '00:34,23'}, {'distance': 100, 'time': '01:14,61'}, {'distance': 200, 'time': '02:42,30'}], 'Medley': [{'distance': 200, 'time': '02:42,02'}, {'distance': 400, 'time': '05:39,48'}]}]"
10,F,19,"[{'Freestyle': [{'distance': 50, 'time': '00:29,99'}, {'distance': 100, 'time': '01:06,79'}, {'distance': 200, 'time': '02:25,44'}, {'distance': 400, 'time': '05:06,07'}, {'distance': 800, 'time': '10:36,47'}, {'distance': 1500, 'time': '20:21,40'}], 'Breaststroke': [{'distance': 50, 'time': '00:38,02'}, {'distance': 100, 'time': '01:23,48'}, {'distance': 200, 'time': '02:59,73'}], 'Butterfly': [{'distance': 50, 'time': '00:32,48'}, {'distance': 100, 'time': '01:14,26'}, {'distance': 200, 'time': '02:53,21'}], 'Backstroke': [{'distance': 50, 'time': '00:34,76'}, {'distance': 100, 'time': '01:15,77'}, {'distance': 200, 'time': '02:44,81'}], 'Medley': [{'distance': 200, 'time': '02:44,52'}, {'distance': 400, 'time': '05:44,73'}]}]"
10,F,18,"[{'Freestyle': [{'distance': 50, 'time': '00:30,45'}, {'distance': 100, 'time': '01:07,81'}, {'distance': 200, 'time': '02:27,65'}, {'distance': 400, 'time': '05:10,73'}, {'distance': 800, 'time': '10:46,16'}, {'distance': 1500, 'time': '20:40,00'}], 'Breaststroke': [{'distance': 50, 'time': '00:38,60'}, {'distance': 100, 'time': '01:24,75'}, {'distance': 200, 'time': '03:02,47'}], 'Butterfly': [{'distance': 50, 'time': '00:32,97'}, {'distance': 100, 'time': '01:15,39'}, {'distance': 200, 'time': '02:55,85'}], 'Backstroke': [{'distance': 50, 'time': '00:35,29'}, {'distance': 100, 'time': '01:16,92'}, {'distance': 200, 'time': '02:47,32'}], 'Medley': [{'distance': 200, 'time': '02:47,03'}, {'distance': 400, 'time': '05:49,98'}]}]"
10,F,17,"[{'Freestyle': [{'distance': 50, 'time': '00:30,91'}, {'distance': 100, 'time': '01:08,83'}, {'distance': 200, 'time': '02:29,86'}, {'distance': 400, 'time': '05:15,39'}, {'distance': 800, 'time': '10:55,85'}, {'distance': 1500, 'time': '20:58,60'}], 'Breaststroke': [{'distance': 50, 'time': '00:39,18'}, {'distance': 100, 'time': '01:26,02'}, {'distance': 200, 'time': '03:05,21'}], 'Butterfly': [{'distance': 50, 'time': '00:33,46'}, {'distance': 100, 'time': '01:16,52'}, {'distance': 200, 'time': '02:58,49'}], 'Backstroke': [{'distance': 50, 'time': '00:35,82'}, {'distance': 100, 'time': '01:18,07'}, {'distance': 200, 'time': '02:49,83'}], 'Medley': [{'distance': 200, 'time': '02:49,54'}, {'distance': 400, 'time': '05:55,23'}]}]"
10,F,16,"[{'Freestyle': [{'distance': 50, 'time': '00:31,36'}, {'distance': 100, 'time': '01:09,84'}, {'distance': 200, 'time': '02:32,08'}, {'distance': 400, 'time': '05:20,05'}, {'distance': 800, 'time': '11:05,54'}, {'distance': 1500, 'time': '21:17,20'}], 'Breaststroke': [{'distance': 50, 'time': '00:39,76'}, {'distance': 100, 'time': '01:27,29'}, {'distance': 200, 'time': '03:07,94'}], 'Butterfly': [{'distance': 50, 'time': '00:33,96'}, {'distance': 100, 'time': '01:17,65'}, {'distance': 200, 'time': '03:01,13'}], 'Backstroke': [{'distance': 50, 'time': '00:36,35'}, {'distance': 100, 'time': '01:19,23'}, {'distance': 200, 'time': '02:52,34'}], 'Medley': [{'distance': 200, 'time': '02:52,04'}, {'distance': 400, 'time': '06:00,48'}]}]"
10,F,15,"[{'Freestyle': [{'distance': 50, 'time': '00:31,82'}, {'distance': 100, 'time': '01:10,86'}, {'distance': 200, 'time': '02:34,29'}, {'distance': 400, 'time': '05:24,71'}, {'distance': 800, 'time': '11:15,24'}, {'distance': 1500, 'time': '21:35,80'}], 'Breaststroke': [{'distance': 50, 'time': '00:40,34'}, {'distance': 100, 'time': '01:28,56'}, {'distance': 200, 'time': '03:10,68'}], 'Butterfly': [{'distance': 50, 'time': '00:34,45'}, {'distance': 100, 'time': '01:18,78'}, {'distance': 200, 'time': '03:03,76'}], 'Backstroke': [{'distance': 50, 'time': '00:36,88'}, {'distance': 100, 'time': '01:20,38'}, {'distance': 200, 'time': '02:54,85'}], 'Medley': [{'distance': 200, 'time': '02:54,55'}, {'distance': 400, 'time': '06:05,73'}]}]"
10,F,14,"[{'Freestyle': [{'distance': 50, 'time': '00:32,28'}, {'distance': 100, 'time': '01:11,88'}, {'distance': 200, 'time': '02:36,51'}, {'distance': 400, 'time': '05:29,37'}, {'distance': 800, 'time': '11:24,93'}, {'distance': 1500, 'time': '21:54,40'}], 'Breaststroke': [{'distance': 50, 'time': '00:40,92'}, {'distance': 100, 'time': '01:29,84'}, {'distance': 200, 'time': '03:13,42'}], 'Butterfly': [{'distance': 50, 'time': '00:34,95'}, {'distance': 100, 'time': '01:19,91'}, {'distance': 200, 'time': '03:06,40'}], 'Backstroke': [{'distance': 50, 'time': '00:37,41'}, {'distance': 100, 'time': '01:21,54'}, {'distance': 200, 'time': '02:57,36'}], 'Medley': [{'distance': 200, 'time': '02:57,05'}, {'distance': 400, 'time': '06:10,98'}]}]"
10,F,13,"[{'Freestyle': [{'distance': 50, 'time': '00:32,73'}, {'distance': 100, 'time': '01:12,90'}, {'distance': 200, 'time': '02:38,72'}, {'distance': 400, 'time': '05:34,03'}, {'distance': 800, 'time': '11:34,62'}, {'distance': 1500, 'time': '22:13,00'}], 'Breaststroke': [{'distance': 50, 'time': '00:41,49'}, {'distance': 100, 'time': '01:31,11'}, {'distance': 200, 'time': '03:16,16'}], 'Butterfly': [{'distance': 50, 'time': '00:35,44'}, {'distance': 100, 'time': '01:21,04'}, {'distance': 200, 'time': '03:09,04'}], 'Backstroke': [{'distance': 50, 'time': '00:37,94'}, {'distance': 100, 'time': '01:22,69'}, {'distance': 200, 'time': '02:59,87'}], 'Medley': [{'distance': 200, 'time': '02:59,56'}, {'distance': 400, 'time': '06:16,23'}]}]"
10,F,12,"[{'Freestyle': [{'distance': 50, 'time': '00:33,19'}, {'distance': 100, 'time': '01:13,91'}, {'distance': 200, 'time': '02:40,94'}, {'distance': 400, 'time': '05:38,70'}, {'distance': 800, 'time': '11:44,31'}, {'distance': 1500, 'time': '22:31,60'}], 'Breaststroke': [{'distance': 50, 'time': '00:42,07'}, {'distance': 100, 'time': '01:32,38'}, {'distance': 200, 'time': '03:18,89'}], 'Butterfly': [{'distance': 50, 'time': '00:35,94'}, {'distance': 100, 'time': '01:22,18'}, {'distance': 200, 'time': '03:11,68'}], 'Backstroke': [{'distance': 50, 'time': '00:38,47'}, {'distance': 100, 'time': '01:23,84'}, {'distance': 200, 'time': '03:02,38'}], 'Medley': [{'distance': 200, 'time': '03:02,06'}, {'distance': 400, 'time': '06:21,48'}]}]"
10,F,11,"[{'Freestyle': [{'distance': 50, 'time': '00:33,65'}, {'distance': 100, 'time': '01:14,93'}, {'distance': 200, 'time': '02:43,15'}, {'distance': 400, 'time': '05:43,36'}, {'distance': 800, 'time': '11:54,01'}, {'distance': 1500, 'time': '22:50,20'}], 'Breaststroke': [{'distance': 50, 'time': '00:42,65'}, {'distance': 100, 'time': '01:33,65'}, {'distance': 200, 'time': '03:21,63'}], 'Butterfly': [{'distance': 50, 'time': '00:36,43'}, {'distance': 100, 'time': '01:23,31'}, {'distance': 200, 'time': '03:14,31'}], 'Backstroke': [{'distance': 50, 'time': '00:39,00'}, {'distance': 100, 'time': '01:25,00'}, {'distance': 200, 'time': '03:04,89'}], 'Medley': [{'distance': 200, 'time': '03:04,57'}, {'distance': 400, 'time': '06:26,73'}]}]"
10,F,10,"[{'Freestyle': [{'distance': 50, 'time': '00:34,10'}, {'distance': 100, 'time': '01:15,95'}, {'distance': 200, 'time': '02:45,37'}, {'distance': 400, 'time': '05:48,02'}, {'distance': 800, 'time': '12:03,70'}, {'distance': 1500, 'time': '23:08,80'}], 'Breaststroke': [{'distance': 50, 'time': '00:43,23'}, {'distance': 100, 'time': '01:34,92'}, {'distance': 200, 'time': '03:24,37'}], 'Butterfly': [{'distance': 50, 'time': '00:36,93'}, {'distance': 100, 'time': '01:24,44'}, {'distance': 200, 'time': '03:16,95'}], 'Backstroke': [{'distance': 50, 'time': '00:39,52'}, {'distance': 100, 'time': '01:26,15'}, {'distance': 200, 'time': '03:07,40'}], 'Medley': [{'distance': 200, 'time': '03:07,07'}, {'distance': 400, 'time': '06:31,98'}]}]"
10,F,9,"[{'Freestyle': [{'distance': 50, 'time': '00:34,56'}, {'distance': 100, 'time': '01:16,96'}, {'distance': 200, 'time': '02:47,58'}, {'distance': 400, 'time': '05:52,68'}, {'distance': 800, 'time': '12:13,39'}, {'distance': 1500, 'time': '23:27,40'}], 'Breaststroke': [{'distance': 50, 'time': '00:43,81'}, {'distance': 100, 'time': '01:36,19'}, {'distance': 200, 'time': '03:27,10'}], 'Butterfly': [{'distance': 50, 'time': '00:37,42'}, {'distance': 100, 'time': '01:25,57'}, {'distance': 200, 'time': '03:19,59'}], 'Backstroke': [{'distance': 50, 'time': '00:40,05'}, {'distance': 100, 'time': '01:27,30'}, {'distance': 200, 'time': '03:09,91'}], 'Medley': [{'distance': 200, 'time': '03:09,58'}, {'distance': 400, 'time': '06:37,23'}]}]"
10,F,8,"[{'Freestyle': [{'distance': 50, 'time': '00:35,02'}, {'distance': 100, 'time': '01:17,98'}, {'distance': 200, 'time': '02:49,80'}, {'distance': 400, 'time': '05:57,34'}, {'distance': 800, 'time': '12:23,08'}, {'distance': 1500, 'time': '23:46,00'}], 'Breaststroke': [{'distance': 50, 'time': '00:44,39'}, {'distance': 100, 'time': '01:37,46'}, {'distance': 200, 'time': '03:29,84'}], 'Butterfly': [{'distance': 50, 'time': '00:37,92'}, {'distance': 100, 'time': '01:26,70'}, {'distance': 200, 'time': '03:22,23'}], 'Backstroke': [{'distance': 50, 'time': '00:40,58'}, {'distance': 100, 'time': '01:28,46'}, {'distance': 200, 'time': '03:12,42'}], 'Medley': [{'distance': 200, 'time': '03:12,08'}, {'distance': 400, 'time': '06:42,48'}]}]"
10,F,7,"[{'Freestyle': [{'distance': 50, 'time': '00:35,47'}, {'distance': 100, 'time': '01:19,00'}, {'distance': 200, 'time': '02:52,01'}, {'distance': 400, 'time': '06:02,00'}, {'distance': 800, 'time': '12:32,78'}, {'distance': 1500, 'time': '24:04,60'}], 'Breaststroke': [{'distance': 50, 'time': '00:44,97'}, {'distance': 100, 'time': '01:38,73'}, {'distance': 200, 'time': '03:32,58'}], 'Butterfly': [{'distance': 50, 'time': '00:38,41'}, {'distance': 100, 'time': '01:27,83'}, {'distance': 200, 'time': '03:24,87'}], 'Backstroke': [{'distance': 50, 'time': '00:41,11'}, {'distance': 100, 'time': '01:29,61'}, {'distance': 200, 'time': '03:14,93'}], 'Medley': [{'distance': 200, 'time': '03:14,59'}, {'distance': 400, 'time': '06:47,73'}]}]"
10,F,6,"[{'Freestyle': [{'distance': 50, 'time': '00:35,93'}, {'distance': 100, 'time': '01:20,02'}, {'distance': 200, 'time': '02:54,23'}, {'distance': 400, 'time': '06:06,66'}, {'distance': 800, 'time': '12:42,47'}, {'distance': 1500, 'time': '24:23,20'}], 'Breaststroke': [{'distance': 50, 'time': '00:45,55'}, {'distance': 100, 'time': '01:40,00'}, {'distance': 200, 'time': '03:35,31'}], 'Butterfly': [{'distance': 50, 'time': '00:38,90'}, {'distance': 100, 'time': '01:28,96'}, {'distance': 200, 'time': '03:27,50'}], 'Backstroke': [{'distance': 50, 'time': '00:41,64'}, {'distance': 100, 'time': '01:30,77'}, {'distance': 200, 'time': '03:17,44'}], 'Medley': [{'distance': 200, 'time': '03:17,10'}, {'distance': 400, 'time': '06:52,98'}]}]"
10,F,5,"[{'Freestyle': [{'distance': 50, 'time': '00:36,39'}, {'distance': 100, 'time': '01:21,03'}, {'distance': 200, 'time': '02:56,44'}, {'distance': 400, 'time': '06:11,32'}, {'distance': 800, 'time': '12:52,16'}, {'distance': 1500, 'time': '24:41,80'}], 'Breaststroke': [{'distance': 50, 'time': '00:46,13'}, {'distance': 100, 'time': '01:41,28'}, {'distance': 200, 'time': '03:38,05'}], 'Butterfly': [{'distance': 50, 'time': '00:39,40'}, {'distance': 100, 'time': '01:30,09'}, {'distance': 200, 'time': '03:30,14'}], 'Backstroke': [{'distance': 50, 'time': '00:42,17'}, {'distance': 100, 'time': '01:31,92'}, {'distance': 200, 'time': '03:19,95'}], 'Medley': [{'distance': 200, 'time': '03:19,60'}, {'distance': 400, 'time': '06:58,23'}]}]"
10,F,4,"[{'Freestyle': [{'distance': 50, 'time': '00:36,84'}, {'distance': 100, 'time': '01:22,05'}, {'distance': 200, 'time': '02:58,66'}, {'distance': 400, 'time': '06:15,98'}, {'distance': 800, 'time': '13:01,85'}, {'distance': 1500, 'time': '25:00,40'}], 'Breaststroke': [{'distance': 50, 'time': '00:46,71'}, {'distance': 100, 'time': '01:42,55'}, {'distance': 200, 'time': '03:40,79'}], 'Butterfly': [{'distance': 50, 'time': '00:39,89'}, {'distance': 100, 'time': '01:31,22'}, {'distance': 200, 'time': '03:32,78'}], 'Backstroke': [{'distance': 50, 'time': '00:42,70'}, {'distance': 100, 'time': '01:33,07'}, {'distance': 200, 'time': '03:22,46'}], 'Medley': [{'distance': 200, 'time': '03:22,11'}, {'distance': 400, 'time': '07:03,48'}]}]"
10,F,3,"[{'Freestyle': [{'distance': 50, 'time': '00:37,30'}, {'distance': 100, 'time': '01:23,07'}, {'distance': 200, 'time': '03:00,87'}, {'distance': 400, 'time': '06:20,64'}, {'distance': 800, 'time': '13:11,55'}, {'distance': 1500, 'time': '25:19,00'}], 'Breaststroke': [{'distance': 50, 'time': '00:47,28'}, {'distance': 100, 'time': '01:43,82'}, {'distance': 200, 'time': '03:43,53'}], 'Butterfly': [{'distance': 50, 'time': '00:40,39'}, {'distance': 100, 'time': '01:32,35'}, {'distance': 200, 'time': '03:35,42'}], 'Backstroke': [{'distance': 50, 'time': '00:43,23'}, {'distance': 100, 'time': '01:34,23'}, {'distance': 200, 'time': '03:24,97'}], 'Medley': [{'distance': 200, 'time': '03:24,61'}, {'distance': 400, 'time': '07:08,73'}]}]"
10,F,2,"[{'Freestyle': [{'distance': 50, 'time': '00:37,76'}, {'distance': 100, 'time': '01:24,08'}, {'distance': 200, 'time': '03:03,09'}, {'distance': 400, 'time': '06:25,31'}, {'distance': 800, 'time': '13:21,24'}, {'distance': 1500, 'time': '25:37,60'}], 'Breaststroke': [{'distance': 50, 'time': '00:47,86'}, {'distance': 100, 'time': '01:45,09'}, {'distance': 200, 'time': '03:46,26'}], 'Butterfly': [{'distance': 50, 'time': '00:40,88'}, {'distance': 100, 'time': '01:33,48'}, {'distance': 200, 'time': '03:38,05'}], 'Backstroke': [{'distance': 50, 'time': '00:43,76'}, {'distance': 100, 'time': '01:35,38'}, {'distance': 200, 'time': '03:27,48'}], 'Medley': [{'distance': 200, 'time': '03:27,12'}, {'distance': 400, 'time': '07:13,98'}]}]"
