age,gender,point,events
19,M,12,"[{'Freestyle': [{'distance': 50, 'time': '00:24,03'}, {'distance': 100, 'time': '00:52,70'}, {'distance': 200, 'time': '01:55,67'}, {'distance': 400, 'time': '04:04,63'}, {'distance': 800, 'time': '08:29,44'}, {'distance': 1500, 'time': '16:11,79'}], 'Breaststroke': [{'distance': 50, 'time': '00:29,48'}, {'distance': 100, 'time': '01:04,84'}, {'distance': 200, 'time': '02:22,32'}], 'Butterfly': [{'distance': 50, 'time': '00:25,47'}, {'distance': 100, 'time': '00:56,35'}, {'distance': 200, 'time': '02:07,33'}], 'Backstroke': [{'distance': 50, 'time': '00:27,13'}, {'distance': 100, 'time': '00:58,60'}, {'distance': 200, 'time': '02:08,00'}], 'Medley': [{'distance': 200, 'time': '02:09,78'}, {'distance': 400, 'time': '04:38,32'}]}]"
19,M,11,"[{'Freestyle': [{'distance': 50, 'time': '00:24,37'}, {'distance': 100, 'time': '00:53,43'}, {'distance': 200, 'time': '01:57,26'}, {'distance': 400, 'time': '04:08,00'}, {'distance': 800, 'time': '08:36,45'}, {'distance': 1500, 'time': '16:25,16'}], 'Breaststroke': [{'distance': 50, 'time': '00:29,89'}, {'distance': 100, 'time': '01:05,74'}, {'distance': 200, 'time': '02:24,28'}], 'Butterfly': [{'distance': 50, 'time': '00:25,82'}, {'distance': 100, 'time': '00:57,13'}, {'distance': 200, 'time': '02:09,09'}], 'Backstroke': [{'distance': 50, 'time': '00:27,50'}, {'distance': 100, 'time': '00:59,40'}, {'distance': 200, 'time': '02:09,76'}], 'Medley': [{'distance': 200, 'time': '02:11,56'}, {'distance': 400, 'time': '04:42,15'}]}]"
19,M,10,"[{'Freestyle': [{'distance': 50, 'time': '00:24,70'}, {'distance': 100, 'time': '00:54,15'}, {'distance': 200, 'time': '01:58,85'}, {'distance': 400, 'time': '04:11,36'}, {'distance': 800, 'time': '08:43,47'}, {'distance': 1500, 'time': '16:38,54'}], 'Breaststroke': [{'distance': 50, 'time': '00:30,30'}, {'distance': 100, 'time': '01:06,63'}, {'distance': 200, 'time': '02:26,24'}], 'Butterfly': [{'distance': 50, 'time': '00:26,17'}, {'distance': 100, 'time': '00:57,90'}, {'distance': 200, 'time': '02:10,84'}], 'Backstroke': [{'distance': 50, 'time': '00:27,88'}, {'distance': 100, 'time': '01:00,21'}, {'distance': 200, 'time': '02:11,52'}], 'Medley': [{'distance': 200, 'time': '02:13,35'}, {'distance': 400, 'time': '04:45,98'}]}]"
19,M,9,"[{'Freestyle': [{'distance': 50, 'time': '00:25,03'}, {'distance': 100, 'time': '00:54,88'}, {'distance': 200, 'time': '02:00,45'}, {'distance': 400, 'time': '04:14,73'}, {'distance': 800, 'time': '08:50,48'}, {'distance': 1500, 'time': '16:51,91'}], 'Breaststroke': [{'distance': 50, 'time': '00:30,70'}, {'distance': 100, 'time': '01:07,52'}, {'distance': 200, 'time': '02:28,20'}], 'Butterfly': [{'distance': 50, 'time': '00:26,52'}, {'distance': 100, 'time': '00:58,68'}, {'distance': 200, 'time': '02:12,59'}], 'Backstroke': [{'distance': 50, 'time': '00:28,25'}, {'distance': 100, 'time': '01:01,02'}, {'distance': 200, 'time': '02:13,28'}], 'Medley': [{'distance': 200, 'time': '02:15,13'}, {'distance': 400, 'time': '04:49,81'}]}]"
19,M,8,"[{'Freestyle': [{'distance': 50, 'time': '00:25,36'}, {'distance': 100, 'time': '00:55,60'}, {'distance': 200, 'time': '02:02,04'}, {'distance': 400, 'time': '04:18,09'}, {'distance': 800, 'time': '08:57,49'}, {'distance': 1500, 'time': '17:05,28'}], 'Breaststroke': [{'distance': 50, 'time': '00:31,11'}, {'distance': 100, 'time': '01:08,41'}, {'distance': 200, 'time': '02:30,16'}], 'Butterfly': [{'distance': 50, 'time': '00:26,88'}, {'distance': 100, 'time': '00:59,46'}, {'distance': 200, 'time': '02:14,34'}], 'Backstroke': [{'distance': 50, 'time': '00:28,62'}, {'distance': 100, 'time': '01:01,82'}, {'distance': 200, 'time': '02:15,04'}], 'Medley': [{'distance': 200, 'time': '02:16,92'}, {'distance': 400, 'time': '04:53,64'}]}]"
19,M,7,"[{'Freestyle': [{'distance': 50, 'time': '00:25,69'}, {'distance': 100, 'time': '00:56,33'}, {'distance': 200, 'time': '02:03,63'}, {'distance': 400, 'time': '04:21,46'}, {'distance': 800, 'time': '09:04,50'}, {'distance': 1500, 'time': '17:18,66'}], 'Breaststroke': [{'distance': 50, 'time': '00:31,51'}, {'distance': 100, 'time': '01:09,31'}, {'distance': 200, 'time': '02:32,11'}], 'Butterfly': [{'distance': 50, 'time': '00:27,23'}, {'distance': 100, 'time': '01:00,23'}, {'distance': 200, 'time': '02:16,10'}], 'Backstroke': [{'distance': 50, 'time': '00:29,00'}, {'distance': 100, 'time': '01:02,63'}, {'distance': 200, 'time': '02:16,81'}], 'Medley': [{'distance': 200, 'time': '02:18,70'}, {'distance': 400, 'time': '04:57,47'}]}]"
19,M,6,"[{'Freestyle': [{'distance': 50, 'time': '00:26,02'}, {'distance': 100, 'time': '00:57,05'}, {'distance': 200, 'time': '02:05,22'}, {'distance': 400, 'time': '04:24,83'}, {'distance': 800, 'time': '09:11,51'}, {'distance': 1500, 'time': '17:32,03'}], 'Breaststroke': [{'distance': 50, 'time': '00:31,92'}, {'distance': 100, 'time': '01:10,20'}, {'distance': 200, 'time': '02:34,07'}], 'Butterfly': [{'distance': 50, 'time': '00:27,58'}, {'distance': 100, 'time': '01:01,01'}, {'distance': 200, 'time': '02:17,85'}], 'Backstroke': [{'distance': 50, 'time': '00:29,37'}, {'distance': 100, 'time': '01:03,44'}, {'distance': 200, 'time': '02:18,57'}], 'Medley': [{'distance': 200, 'time': '02:20,49'}, {'distance': 400, 'time': '05:01,30'}]}]"
19,M,5,"[{'Freestyle': [{'distance': 50, 'time': '00:26,35'}, {'distance': 100, 'time': '00:57,78'}, {'distance': 200, 'time': '02:06,81'}, {'distance': 400, 'time': '04:28,19'}, {'distance': 800, 'time': '09:18,52'}, {'distance': 1500, 'time': '17:45,40'}], 'Breaststroke': [{'distance': 50, 'time': '00:32,32'}, {'distance': 100, 'time': '01:11,09'}, {'distance': 200, 'time': '02:36,03'}], 'Butterfly': [{'distance': 50, 'time': '00:27,93'}, {'distance': 100, 'time': '01:01,78'}, {'distance': 200, 'time': '02:19,60'}], 'Backstroke': [{'distance': 50, 'time': '00:29,74'}, {'distance': 100, 'time': '01:04,24'}, {'distance': 200, 'time': '02:20,33'}], 'Medley': [{'distance': 200, 'time': '02:22,28'}, {'distance': 400, 'time': '05:05,13'}]}]"
19,M,4,"[{'Freestyle': [{'distance': 50, 'time': '00:26,68'}, {'distance': 100, 'time': '00:58,50'}, {'distance': 200, 'time': '02:08,41'}, {'distance': 400, 'time': '04:31,56'}, {'distance': 800, 'time': '09:25,53'}, {'distance': 1500, 'time': '17:58,78'}], 'Breaststroke': [{'distance': 50, 'time': '00:32,73'}, {'distance': 100, 'time': '01:11,98'}, {'distance': 200, 'time': '02:37,99'}], 'Butterfly': [{'distance': 50, 'time': '00:28,28'}, {'distance': 100, 'time': '01:02,56'}, {'distance': 200, 'time': '02:21,35'}], 'Backstroke': [{'distance': 50, 'time': '00:30,12'}, {'distance': 100, 'time': '01:05,05'}, {'distance': 200, 'time': '02:22,09'}], 'Medley': [{'distance': 200, 'time': '02:24,06'}, {'distance': 400, 'time': '05:08,96'}]}]"
19,M,3,"[{'Freestyle': [{'distance': 50, 'time': '00:27,01'}, {'distance': 100, 'time': '00:59,23'}, {'distance': 200, 'time': '02:10,00'}, {'distance': 400, 'time': '04:34,93'}, {'distance': 800, 'time': '09:32,54'}, {'distance': 1500, 'time': '18:12,15'}], 'Breaststroke': [{'distance': 50, 'time': '00:33,14'}, {'distance': 100, 'time': '01:12,88'}, {'distance': 200, 'time': '02:39,95'}], 'Butterfly': [{'distance': 50, 'time': '00:28,63'}, {'distance': 100, 'time': '01:03,33'}, {'distance': 200, 'time': '02:23,10'}], 'Backstroke': [{'distance': 50, 'time': '00:30,49'}, {'distance': 100, 'time': '01:05,86'}, {'distance': 200, 'time': '02:23,85'}], 'Medley': [{'distance': 200, 'time': '02:25,85'}, {'distance': 400, 'time': '05:12,79'}]}]"
19,M,2,"[{'Freestyle': [{'distance': 50, 'time': '00:27,34'}, {'distance': 100, 'time': '00:59,95'}, {'distance': 200, 'time': '02:11,59'}, {'distance': 400, 'time': '04:38,29'}, {'distance': 800, 'time': '09:39,55'}, {'distance': 1500, 'time': '18:25,52'}], 'Breaststroke': [{'distance': 50, 'time': '00:33,54'}, {'distance': 100, 'time': '01:13,77'}, {'distance': 200, 'time': '02:41,91'}], 'Butterfly': [{'distance': 50, 'time': '00:28,98'}, {'distance': 100, 'time': '01:04,11'}, {'distance': 200, 'time': '02:24,86'}], 'Backstroke': [{'distance': 50, 'time': '00:30,86'}, {'distance': 100, 'time': '01:06,66'}, {'distance': 200, 'time': '02:25,61'}], 'Medley': [{'distance': 200, 'time': '02:27,63'}, {'distance': 400, 'time': '05:16,62'}]}]"
19,M,1,"[{'Freestyle': [{'distance': 50, 'time': '00:27,67'}, {'distance': 100, 'time': '01:00,68'}, {'distance': 200, 'time': '02:13,18'}, {'distance': 400, 'time': '04:41,66'}, {'distance': 800, 'time': '09:46,56'}, {'distance': 1500, 'time': '18:38,90'}], 'Breaststroke': [{'distance': 50, 'time': '00:33,95'}, {'distance': 100, 'time': '01:14,66'}, {'distance': 200, 'time': '02:43,87'}], 'Butterfly': [{'distance': 50, 'time': '00:29,33'}, {'distance': 100, 'time': '01:04,88'}, {'distance': 200, 'time': '02:26,61'}], 'Backstroke': [{'distance': 50, 'time': '00:31,24'}, {'distance': 100, 'time': '01:07,47'}, {'distance': 200, 'time': '02:27,37'}], 'Medley': [{'distance': 200, 'time': '02:29,42'}, {'distance': 400, 'time': '05:20,45'}]}]"
8,F,20,"[{'Freestyle': [{'distance': 50, 'time': '00:35,12'}, {'distance': 100, 'time': '01:18,79'}, {'distance': 200, 'time': '02:57,13'}, {'distance': 400, 'time': '05:58,90'}, {'distance': 800, 'time': '12:47,27'}, {'distance': 1500, 'time': '24:44,10'}], 'Breaststroke': [{'distance': 50, 'time': '00:44,44'}, {'distance': 100, 'time': '01:39,79'}, {'distance': 200, 'time': '03:43,61'}], 'Butterfly': [{'distance': 50, 'time': '00:39,88'}, {'distance': 100, 'time': '01:42,82'}, {'distance': 200, 'time': '03:52,80'}], 'Backstroke': [{'distance': 50, 'time': '00:40,50'}, {'distance': 100, 'time': '01:30,21'}, {'distance': 200, 'time': '03:12,47'}], 'Medley': [{'distance': 200, 'time': '03:21,81'}, {'distance': 400, 'time': '07:16,50'}]}]"
8,F,19,"[{'Freestyle': [{'distance': 50, 'time': '00:35,67'}, {'distance': 100, 'time': '01:20,01'}, {'distance': 200, 'time': '02:59,87'}, {'distance': 400, 'time': '06:04,45'}, {'distance': 800, 'time': '12:59,14'}, {'distance': 1500, 'time': '25:07,05'}], 'Breaststroke': [{'distance': 50, 'time': '00:45,12'}, {'distance': 100, 'time': '01:41,34'}, {'distance': 200, 'time': '03:47,07'}], 'Butterfly': [{'distance': 50, 'time': '00:40,49'}, {'distance': 100, 'time': '01:44,41'}, {'distance': 200, 'time': '03:56,40'}], 'Backstroke': [{'distance': 50, 'time': '00:41,12'}, {'distance': 100, 'time': '01:31,60'}, {'distance': 200, 'time': '03:15,44'}], 'Medley': [{'distance': 200, 'time': '03:24,93'}, {'distance': 400, 'time': '07:23,25'}]}]"
8,F,18,"[{'Freestyle': [{'distance': 50, 'time': '00:36,21'}, {'distance': 100, 'time': '01:21,23'}, {'distance': 200, 'time': '03:02,61'}, {'distance': 400, 'time': '06:10,00'}, {'distance': 800, 'time': '13:11,00'}, {'distance': 1500, 'time': '25:30,00'}], 'Breaststroke': [{'distance': 50, 'time': '00:45,81'}, {'distance': 100, 'time': '01:42,88'}, {'distance': 200, 'time': '03:50,53'}], 'Butterfly': [{'distance': 50, 'time': '00:41,11'}, {'distance': 100, 'time': '01:46,00'}, {'distance': 200, 'time': '04:00,00'}], 'Backstroke': [{'distance': 50, 'time': '00:41,75'}, {'distance': 100, 'time': '01:33,00'}, {'distance': 200, 'time': '03:18,42'}], 'Medley': [{'distance': 200, 'time': '03:28,05'}, {'distance': 400, 'time': '07:30,00'}]}]"
8,F,17,"[{'Freestyle': [{'distance': 50, 'time': '00:36,75'}, {'distance': 100, 'time': '01:22,45'}, {'distance': 200, 'time': '03:05,35'}, {'distance': 400, 'time': '06:15,55'}, {'distance': 800, 'time': '13:22,86'}, {'distance': 1500, 'time': '25:52,95'}], 'Breaststroke': [{'distance': 50, 'time': '00:46,50'}, {'distance': 100, 'time': '01:44,42'}, {'distance': 200, 'time': '03:53,99'}], 'Butterfly': [{'distance': 50, 'time': '00:41,73'}, {'distance': 100, 'time': '01:47,59'}, {'distance': 200, 'time': '04:03,60'}], 'Backstroke': [{'distance': 50, 'time': '00:42,38'}, {'distance': 100, 'time': '01:34,39'}, {'distance': 200, 'time': '03:21,40'}], 'Medley': [{'distance': 200, 'time': '03:31,17'}, {'distance': 400, 'time': '07:36,75'}]}]"
8,F,16,"[{'Freestyle': [{'distance': 50, 'time': '00:37,30'}, {'distance': 100, 'time': '01:23,67'}, {'distance': 200, 'time': '03:08,09'}, {'distance': 400, 'time': '06:21,10'}, {'distance': 800, 'time': '13:34,73'}, {'distance': 1500, 'time': '26:15,90'}], 'Breaststroke': [{'distance': 50, 'time': '00:47,18'}, {'distance': 100, 'time': '01:45,97'}, {'distance': 200, 'time': '03:57,45'}], 'Butterfly': [{'distance': 50, 'time': '00:42,34'}, {'distance': 100, 'time': '01:49,18'}, {'distance': 200, 'time': '04:07,20'}], 'Backstroke': [{'distance': 50, 'time': '00:43,00'}, {'distance': 100, 'time': '01:35,79'}, {'distance': 200, 'time': '03:24,37'}], 'Medley': [{'distance': 200, 'time': '03:34,29'}, {'distance': 400, 'time': '07:43,50'}]}]"
8,F,15,"[{'Freestyle': [{'distance': 50, 'time': '00:37,84'}, {'distance': 100, 'time': '01:24,89'}, {'distance': 200, 'time': '03:10,83'}, {'distance': 400, 'time': '06:26,65'}, {'distance': 800, 'time': '13:46,60'}, {'distance': 1500, 'time': '26:38,85'}], 'Breaststroke': [{'distance': 50, 'time': '00:47,87'}, {'distance': 100, 'time': '01:47,51'}, {'distance': 200, 'time': '04:00,90'}], 'Butterfly': [{'distance': 50, 'time': '00:42,96'}, {'distance': 100, 'time': '01:50,77'}, {'distance': 200, 'time': '04:10,80'}], 'Backstroke': [{'distance': 50, 'time': '00:43,63'}, {'distance': 100, 'time': '01:37,18'}, {'distance': 200, 'time': '03:27,35'}], 'Medley': [{'distance': 200, 'time': '03:37,41'}, {'distance': 400, 'time': '07:50,25'}]}]"
8,F,14,"[{'Freestyle': [{'distance': 50, 'time': '00:38,38'}, {'distance': 100, 'time': '01:26,10'}, {'distance': 200, 'time': '03:13,57'}, {'distance': 400, 'time': '06:32,20'}, {'distance': 800, 'time': '13:58,46'}, {'distance': 1500, 'time': '27:01,80'}], 'Breaststroke': [{'distance': 50, 'time': '00:48,56'}, {'distance': 100, 'time': '01:49,05'}, {'distance': 200, 'time': '04:04,36'}], 'Butterfly': [{'distance': 50, 'time': '00:43,58'}, {'distance': 100, 'time': '01:52,36'}, {'distance': 200, 'time': '04:14,40'}], 'Backstroke': [{'distance': 50, 'time': '00:44,26'}, {'distance': 100, 'time': '01:38,58'}, {'distance': 200, 'time': '03:30,33'}], 'Medley': [{'distance': 200, 'time': '03:40,53'}, {'distance': 400, 'time': '07:57,00'}]}]"
8,F,13,"[{'Freestyle': [{'distance': 50, 'time': '00:38,93'}, {'distance': 100, 'time': '01:27,32'}, {'distance': 200, 'time': '03:16,31'}, {'distance': 400, 'time': '06:37,75'}, {'distance': 800, 'time': '14:10,33'}, {'distance': 1500, 'time': '27:24,75'}], 'Breaststroke': [{'distance': 50, 'time': '00:49,25'}, {'distance': 100, 'time': '01:50,60'}, {'distance': 200, 'time': '04:07,82'}], 'Butterfly': [{'distance': 50, 'time': '00:44,19'}, {'distance': 100, 'time': '01:53,95'}, {'distance': 200, 'time': '04:18,00'}], 'Backstroke': [{'distance': 50, 'time': '00:44,88'}, {'distance': 100, 'time': '01:39,97'}, {'distance': 200, 'time': '03:33,30'}], 'Medley': [{'distance': 200, 'time': '03:43,65'}, {'distance': 400, 'time': '08:03,75'}]}]"
8,F,12,"[{'Freestyle': [{'distance': 50, 'time': '00:39,47'}, {'distance': 100, 'time': '01:28,54'}, {'distance': 200, 'time': '03:19,04'}, {'distance': 400, 'time': '06:43,30'}, {'distance': 800, 'time': '14:22,19'}, {'distance': 1500, 'time': '27:47,70'}], 'Breaststroke': [{'distance': 50, 'time': '00:49,93'}, {'distance': 100, 'time': '01:52,14'}, {'distance': 200, 'time': '04:11,28'}], 'Butterfly': [{'distance': 50, 'time': '00:44,81'}, {'distance': 100, 'time': '01:55,54'}, {'distance': 200, 'time': '04:21,60'}], 'Backstroke': [{'distance': 50, 'time': '00:45,51'}, {'distance': 100, 'time': '01:41,37'}, {'distance': 200, 'time': '03:36,28'}], 'Medley': [{'distance': 200, 'time': '03:46,77'}, {'distance': 400, 'time': '08:10,50'}]}]"
8,F,11,"[{'Freestyle': [{'distance': 50, 'time': '00:40,01'}, {'distance': 100, 'time': '01:29,76'}, {'distance': 200, 'time': '03:21,78'}, {'distance': 400, 'time': '06:48,85'}, {'distance': 800, 'time': '14:34,06'}, {'distance': 1500, 'time': '28:10,65'}], 'Breaststroke': [{'distance': 50, 'time': '00:50,62'}, {'distance': 100, 'time': '01:53,68'}, {'distance': 200, 'time': '04:14,74'}], 'Butterfly': [{'distance': 50, 'time': '00:45,43'}, {'distance': 100, 'time': '01:57,13'}, {'distance': 200, 'time': '04:25,20'}], 'Backstroke': [{'distance': 50, 'time': '00:46,13'}, {'distance': 100, 'time': '01:42,76'}, {'distance': 200, 'time': '03:39,25'}], 'Medley': [{'distance': 200, 'time': '03:49,90'}, {'distance': 400, 'time': '08:17,25'}]}]"
8,F,10,"[{'Freestyle': [{'distance': 50, 'time': '00:40,56'}, {'distance': 100, 'time': '01:30,98'}, {'distance': 200, 'time': '03:24,52'}, {'distance': 400, 'time': '06:54,40'}, {'distance': 800, 'time': '14:45,92'}, {'distance': 1500, 'time': '28:33,60'}], 'Breaststroke': [{'distance': 50, 'time': '00:51,31'}, {'distance': 100, 'time': '01:55,23'}, {'distance': 200, 'time': '04:18,19'}], 'Butterfly': [{'distance': 50, 'time': '00:46,04'}, {'distance': 100, 'time': '01:58,72'}, {'distance': 200, 'time': '04:28,80'}], 'Backstroke': [{'distance': 50, 'time': '00:46,76'}, {'distance': 100, 'time': '01:44,16'}, {'distance': 200, 'time': '03:42,23'}], 'Medley': [{'distance': 200, 'time': '03:53,02'}, {'distance': 400, 'time': '08:24,00'}]}]"
8,F,9,"[{'Freestyle': [{'distance': 50, 'time': '00:41,10'}, {'distance': 100, 'time': '01:32,20'}, {'distance': 200, 'time': '03:27,26'}, {'distance': 400, 'time': '06:59,95'}, {'distance': 800, 'time': '14:57,79'}, {'distance': 1500, 'time': '28:56,55'}], 'Breaststroke': [{'distance': 50, 'time': '00:51,99'}, {'distance': 100, 'time': '01:56,77'}, {'distance': 200, 'time': '04:21,65'}], 'Butterfly': [{'distance': 50, 'time': '00:46,66'}, {'distance': 100, 'time': '02:00,31'}, {'distance': 200, 'time': '04:32,40'}], 'Backstroke': [{'distance': 50, 'time': '00:47,39'}, {'distance': 100, 'time': '01:45,55'}, {'distance': 200, 'time': '03:45,21'}], 'Medley': [{'distance': 200, 'time': '03:56,14'}, {'distance': 400, 'time': '08:30,75'}]}]"
8,F,8,"[{'Freestyle': [{'distance': 50, 'time': '00:41,64'}, {'distance': 100, 'time': '01:33,41'}, {'distance': 200, 'time': '03:30,00'}, {'distance': 400, 'time': '07:05,50'}, {'distance': 800, 'time': '15:09,65'}, {'distance': 1500, 'time': '29:19,50'}], 'Breaststroke': [{'distance': 50, 'time': '00:52,68'}, {'distance': 100, 'time': '01:58,31'}, {'distance': 200, 'time': '04:25,11'}], 'Butterfly': [{'distance': 50, 'time': '00:47,28'}, {'distance': 100, 'time': '02:01,90'}, {'distance': 200, 'time': '04:36,00'}], 'Backstroke': [{'distance': 50, 'time': '00:48,01'}, {'distance': 100, 'time': '01:46,95'}, {'distance': 200, 'time': '03:48,18'}], 'Medley': [{'distance': 200, 'time': '03:59,26'}, {'distance': 400, 'time': '08:37,50'}]}]"
8,F,7,"[{'Freestyle': [{'distance': 50, 'time': '00:42,18'}, {'distance': 100, 'time': '01:34,63'}, {'distance': 200, 'time': '03:32,74'}, {'distance': 400, 'time': '07:11,05'}, {'distance': 800, 'time': '15:21,52'}, {'distance': 1500, 'time': '29:42,45'}], 'Breaststroke': [{'distance': 50, 'time': '00:53,37'}, {'distance': 100, 'time': '01:59,86'}, {'distance': 200, 'time': '04:28,57'}], 'Butterfly': [{'distance': 50, 'time': '00:47,89'}, {'distance': 100, 'time': '02:03,49'}, {'distance': 200, 'time': '04:39,60'}], 'Backstroke': [{'distance': 50, 'time': '00:48,64'}, {'distance': 100, 'time': '01:48,34'}, {'distance': 200, 'time': '03:51,16'}], 'Medley': [{'distance': 200, 'time': '04:02,38'}, {'distance': 400, 'time': '08:44,25'}]}]"
8,F,6,"[{'Freestyle': [{'distance': 50, 'time': '00:42,73'}, {'distance': 100, 'time': '01:35,85'}, {'distance': 200, 'time': '03:35,48'}, {'distance': 400, 'time': '07:16,60'}, {'distance': 800, 'time': '15:33,38'}, {'distance': 1500, 'time': '30:05,40'}], 'Breaststroke': [{'distance': 50, 'time': '00:54,06'}, {'distance': 100, 'time': '02:01,40'}, {'distance': 200, 'time': '04:32,03'}], 'Butterfly': [{'distance': 50, 'time': '00:48,51'}, {'distance': 100, 'time': '02:05,08'}, {'distance': 200, 'time': '04:43,20'}], 'Backstroke': [{'distance': 50, 'time': '00:49,26'}, {'distance': 100, 'time': '01:49,74'}, {'distance': 200, 'time': '03:54,14'}], 'Medley': [{'distance': 200, 'time': '04:05,50'}, {'distance': 400, 'time': '08:51,00'}]}]"
8,F,5,"[{'Freestyle': [{'distance': 50, 'time': '00:43,27'}, {'distance': 100, 'time': '01:37,07'}, {'distance': 200, 'time': '03:38,22'}, {'distance': 400, 'time': '07:22,15'}, {'distance': 800, 'time': '15:45,25'}, {'distance': 1500, 'time': '30:28,35'}], 'Breaststroke': [{'distance': 50, 'time': '00:54,74'}, {'distance': 100, 'time': '02:02,94'}, {'distance': 200, 'time': '04:35,48'}], 'Butterfly': [{'distance': 50, 'time': '00:49,13'}, {'distance': 100, 'time': '02:06,67'}, {'distance': 200, 'time': '04:46,80'}], 'Backstroke': [{'distance': 50, 'time': '00:49,89'}, {'distance': 100, 'time': '01:51,14'}, {'distance': 200, 'time': '03:57,11'}], 'Medley': [{'distance': 200, 'time': '04:08,62'}, {'distance': 400, 'time': '08:57,75'}]}]"
8,F,4,"[{'Freestyle': [{'distance': 50, 'time': '00:43,81'}, {'distance': 100, 'time': '01:38,29'}, {'distance': 200, 'time': '03:40,96'}, {'distance': 400, 'time': '07:27,70'}, {'distance': 800, 'time': '15:57,11'}, {'distance': 1500, 'time': '30:51,30'}], 'Breaststroke': [{'distance': 50, 'time': '00:55,43'}, {'distance': 100, 'time': '02:04,48'}, {'distance': 200, 'time': '04:38,94'}], 'Butterfly': [{'distance': 50, 'time': '00:49,74'}, {'distance': 100, 'time': '02:08,26'}, {'distance': 200, 'time': '04:50,40'}], 'Backstroke': [{'distance': 50, 'time': '00:50,52'}, {'distance': 100, 'time': '01:52,53'}, {'distance': 200, 'time': '04:00,09'}], 'Medley': [{'distance': 200, 'time': '04:11,74'}, {'distance': 400, 'time': '09:04,50'}]}]"
8,F,3,"[{'Freestyle': [{'distance': 50, 'time': '00:44,36'}, {'distance': 100, 'time': '01:39,51'}, {'distance': 200, 'time': '03:43,70'}, {'distance': 400, 'time': '07:33,25'}, {'distance': 800, 'time': '16:08,98'}, {'distance': 1500, 'time': '31:14,25'}], 'Breaststroke': [{'distance': 50, 'time': '00:56,12'}, {'distance': 100, 'time': '02:06,03'}, {'distance': 200, 'time': '04:42,40'}], 'Butterfly': [{'distance': 50, 'time': '00:50,36'}, {'distance': 100, 'time': '02:09,85'}, {'distance': 200, 'time': '04:54,00'}], 'Backstroke': [{'distance': 50, 'time': '00:51,14'}, {'distance': 100, 'time': '01:53,93'}, {'distance': 200, 'time': '04:03,06'}], 'Medley': [{'distance': 200, 'time': '04:14,86'}, {'distance': 400, 'time': '09:11,25'}]}]"
8,F,2,"[{'Freestyle': [{'distance': 50, 'time': '00:44,90'}, {'distance': 100, 'time': '01:40,73'}, {'distance': 200, 'time': '03:46,44'}, {'distance': 400, 'time': '07:38,80'}, {'distance': 800, 'time': '16:20,84'}, {'distance': 1500, 'time': '31:37,20'}], 'Breaststroke': [{'distance': 50, 'time': '00:56,80'}, {'distance': 100, 'time': '02:07,57'}, {'distance': 200, 'time': '04:45,86'}], 'Butterfly': [{'distance': 50, 'time': '00:50,98'}, {'distance': 100, 'time': '02:11,44'}, {'distance': 200, 'time': '04:57,60'}], 'Backstroke': [{'distance': 50, 'time': '00:51,77'}, {'distance': 100, 'time': '01:55,32'}, {'distance': 200, 'time': '04:06,04'}], 'Medley': [{'distance': 200, 'time': '04:17,98'}, {'distance': 400, 'time': '09:18,00'}]}]"
8,F,1,"[{'Freestyle': [{'distance': 50, 'time': '00:45,44'}, {'distance': 100, 'time': '01:41,94'}, {'distance': 200, 'time': '03:49,18'}, {'distance': 400, 'time': '07:44,35'}, {'distance': 800, 'time': '16:32,71'}, {'distance': 1500, 'time': '32:00,15'}], 'Breaststroke': [{'distance': 50, 'time': '00:57,49'}, {'distance': 100, 'time': '02:09,11'}, {'distance': 200, 'time': '04:49,32'}], 'Butterfly': [{'distance': 50, 'time': '00:51,59'}, {'distance': 100, 'time': '02:13,03'}, {'distance': 200, 'time': '05:01,20'}], 'Backstroke': [{'distance': 50, 'time': '00:52,40'}, {'distance': 100, 'time': '01:56,71'}, {'distance': 200, 'time': '04:09,02'}], 'Medley': [{'distance': 200, 'time': '04:21,10'}, {'distance': 400, 'time': '09:24,75'}]}]"
9,F,20,"[{'Freestyle': [{'distance': 50, 'time': '00:31,52'}, {'distance': 100, 'time': '01:10,72'}, {'distance': 200, 'time': '02:35,36'}, {'distance': 400, 'time': '05:26,69'}, {'distance': 800, 'time': '11:19,00'}, {'distance': 1500, 'time': '22:18,60'}], 'Breaststroke': [{'distance': 50, 'time': '00:41,15'}, {'distance': 100, 'time': '01:30,96'}, {'distance': 200, 'time': '03:15,52'}], 'Butterfly': [{'distance': 50, 'time': '00:35,48'}, {'distance': 100, 'time': '01:25,04'}, {'distance': 200, 'time': '03:17,11'}], 'Backstroke': [{'distance': 50, 'time': '00:36,76'}, {'distance': 100, 'time': '01:20,86'}, {'distance': 200, 'time': '02:53,07'}], 'Medley': [{'distance': 200, 'time': '02:56,18'}, {'distance': 400, 'time': '06:34,79'}]}]"
